,year,lib-cons,rally,work,button
33124,1988,Extremeley conservative,DK,DK,DK
33125,1988,Extremeley conservative,No,No,No
33126,1988,Liberal,DK,DK,DK
33127,1988,Slightly liberal,No,No,No
33128,1988,DK,No,No,No
33129,1988,Liberal,No,No,No
33130,1988,Moderate,No,No,No
33131,1988,Moderate,No,No,No
33132,1988,Extremeley conservative,No,No,No
33133,1988,Slightly conservative,No,No,No
33134,1988,DK,No,No,No
33135,1988,DK,No,No,No
33136,1988,DK,DK,DK,DK
33137,1988,Moderate,No,No,No
33138,1988,DK,No,No,No
33139,1988,Slightly conservative,No,No,Yes
33140,1988,Moderate,No,No,No
33141,1988,Moderate,No,Yes,No
33142,1988,Moderate,No,No,No
33143,1988,DK,No,No,No
33144,1988,Slightly liberal,No,No,No
33145,1988,Slightly conservative,DK,DK,DK
33146,1988,Slightly conservative,No,No,No
33147,1988,Moderate,NA,Yes,Yes
33148,1988,Moderate,No,No,No
33149,1988,DK,No,No,No
33150,1988,Slightly conservative,No,No,No
33151,1988,Conservative,No,No,No
33152,1988,Slightly liberal,No,No,No
33153,1988,Liberal,NA,No,No
33154,1988,Slightly conservative,No,No,No
33155,1988,Conservative,No,No,No
33156,1988,DK,No,No,No
33157,1988,DK,No,No,No
33158,1988,Moderate,No,No,No
33159,1988,DK,DK,DK,DK
33160,1988,DK,No,No,No
33161,1988,Moderate,DK,DK,DK
33162,1988,Conservative,No,No,No
33163,1988,Conservative,DK,DK,DK
33164,1988,Moderate,No,No,No
33165,1988,DK,No,No,No
33166,1988,Slightly conservative,No,No,Yes
33167,1988,Moderate,No,No,No
33168,1988,Slightly conservative,No,No,No
33169,1988,Slightly conservative,No,No,No
33170,1988,Moderate,No,No,No
33171,1988,DK,No,No,No
33172,1988,Liberal,No,No,No
33173,1988,Extremeley conservative,No,No,No
33174,1988,Liberal,No,No,No
33175,1988,DK,No,No,No
33176,1988,Liberal,No,No,No
33177,1988,Moderate,No,No,No
33178,1988,DK,No,No,No
33179,1988,DK,No,No,Yes
33180,1988,Slightly conservative,No,No,No
33181,1988,DK,No,No,No
33182,1988,DK,No,No,No
33183,1988,Moderate,No,No,No
33184,1988,DK,No,No,No
33185,1988,Moderate,No,No,No
33186,1988,Moderate,No,No,No
33187,1988,DK,No,No,No
33188,1988,Moderate,No,No,No
33189,1988,DK,No,No,No
33190,1988,DK,No,No,No
33191,1988,DK,NA,No,No
33192,1988,Slightly conservative,DK,DK,DK
33193,1988,Conservative,No,No,No
33194,1988,Moderate,No,No,No
33195,1988,Moderate,No,No,No
33196,1988,Slightly liberal,No,No,No
33197,1988,Moderate,NA,Yes,Yes
33198,1988,Conservative,No,No,Yes
33199,1988,Moderate,No,No,No
33200,1988,Moderate,No,No,No
33201,1988,Moderate,No,No,No
33202,1988,Slightly conservative,No,No,No
33203,1988,DK,No,No,No
33204,1988,Moderate,DK,DK,DK
33205,1988,Moderate,No,No,Yes
33206,1988,DK,No,No,No
33207,1988,Moderate,No,No,No
33208,1988,Liberal,No,No,No
33209,1988,Conservative,No,No,No
33210,1988,Slightly liberal,NA,No,No
33211,1988,DK,No,No,No
33212,1988,DK,No,No,No
33213,1988,DK,No,No,No
33214,1988,Moderate,No,No,No
33215,1988,Slightly conservative,No,No,No
33216,1988,DK,DK,DK,DK
33217,1988,Moderate,DK,DK,DK
33218,1988,DK,No,No,No
33219,1988,DK,NA,No,Yes
33220,1988,Moderate,DK,DK,DK
33221,1988,Moderate,No,No,No
33222,1988,DK,No,No,No
33223,1988,Conservative,No,No,No
33224,1988,Slightly liberal,No,No,No
33225,1988,Moderate,No,No,No
33226,1988,Liberal,No,No,Yes
33227,1988,Slightly liberal,NA,Yes,Yes
33228,1988,Moderate,No,No,No
33229,1988,Slightly conservative,No,No,No
33230,1988,Conservative,No,No,No
33231,1988,DK,No,No,No
33232,1988,Moderate,No,No,No
33233,1988,Conservative,No,No,No
33234,1988,DK,No,No,No
33235,1988,Slightly liberal,No,No,No
33236,1988,Moderate,No,No,No
33237,1988,Moderate,No,No,No
33238,1988,Moderate,NA,Yes,Yes
33239,1988,Conservative,No,Yes,No
33240,1988,Slightly conservative,No,No,No
33241,1988,Moderate,No,No,No
33242,1988,Slightly liberal,DK,DK,DK
33243,1988,Extremely liberal,No,No,Yes
33244,1988,Slightly liberal,No,No,No
33245,1988,Conservative,No,No,No
33246,1988,Slightly liberal,DK,DK,DK
33247,1988,Slightly conservative,No,No,No
33248,1988,Moderate,No,No,No
33249,1988,DK,No,No,No
33250,1988,Moderate,No,No,No
33251,1988,DK,No,No,No
33252,1988,Moderate,No,No,No
33253,1988,Slightly conservative,DK,DK,DK
33254,1988,DK,No,No,No
33255,1988,Extremeley conservative,No,No,No
33256,1988,Slightly conservative,No,No,No
33257,1988,Slightly conservative,No,No,No
33258,1988,Conservative,No,No,No
33259,1988,DK,No,No,No
33260,1988,DK,No,No,No
33261,1988,Moderate,No,No,No
33262,1988,Slightly conservative,DK,DK,DK
33263,1988,Slightly conservative,No,No,No
33264,1988,Conservative,NA,No,No
33265,1988,Moderate,No,No,No
33266,1988,DK,No,No,No
33267,1988,DK,No,No,Yes
33268,1988,DK,No,No,No
33269,1988,Slightly conservative,No,No,No
33270,1988,Slightly conservative,No,No,No
33271,1988,Slightly conservative,No,No,No
33272,1988,Slightly conservative,No,No,No
33273,1988,DK,No,No,No
33274,1988,Moderate,No,No,No
33275,1988,DK,DK,DK,DK
33276,1988,Moderate,No,No,No
33277,1988,DK,No,No,No
33278,1988,Slightly liberal,DK,DK,DK
33279,1988,Slightly conservative,No,No,No
33280,1988,Slightly conservative,No,No,No
33281,1988,Extremeley conservative,No,No,No
33282,1988,Moderate,No,No,Yes
33283,1988,Liberal,DK,DK,DK
33284,1988,Liberal,No,No,Yes
33285,1988,Conservative,DK,DK,DK
33286,1988,Extremeley conservative,No,No,No
33287,1988,Extremeley conservative,DK,DK,DK
33288,1988,Conservative,No,No,No
33289,1988,DK,No,No,No
33290,1988,Moderate,No,No,Yes
33291,1988,Slightly conservative,No,Yes,No
33292,1988,Slightly conservative,No,No,No
33293,1988,Slightly conservative,NA,Yes,Yes
33294,1988,Extremely liberal,No,No,No
33295,1988,Slightly conservative,No,No,No
33296,1988,Extremely liberal,No,No,No
33297,1988,DK,No,No,No
33298,1988,Moderate,No,No,No
33299,1988,Slightly liberal,No,No,No
33300,1988,Conservative,No,No,No
33301,1988,Slightly conservative,DK,DK,DK
33302,1988,Slightly conservative,No,No,No
33303,1988,Moderate,DK,DK,DK
33304,1988,Slightly liberal,DK,DK,DK
33305,1988,DK,No,No,No
33306,1988,DK,NA,No,No
33307,1988,Slightly liberal,No,No,Yes
33308,1988,Slightly liberal,No,No,No
33309,1988,Slightly conservative,No,No,No
33310,1988,DK,No,No,No
33311,1988,Slightly conservative,No,No,Yes
33312,1988,DK,No,No,No
33313,1988,DK,No,No,No
33314,1988,DK,No,No,No
33315,1988,Slightly conservative,No,No,No
33316,1988,DK,No,No,No
33317,1988,DK,No,No,No
33318,1988,Liberal,No,No,Yes
33319,1988,DK,No,No,No
33320,1988,Moderate,No,No,No
33321,1988,Slightly conservative,No,No,No
33322,1988,Slightly liberal,No,No,No
33323,1988,Slightly conservative,No,No,No
33324,1988,Conservative,No,No,No
33325,1988,Moderate,DK,DK,DK
33326,1988,DK,DK,DK,DK
33327,1988,Slightly liberal,No,No,No
33328,1988,Liberal,No,No,No
33329,1988,Slightly conservative,No,No,No
33330,1988,Moderate,No,No,Yes
33331,1988,Conservative,No,No,No
33332,1988,Moderate,No,No,Yes
33333,1988,Slightly conservative,DK,DK,DK
33334,1988,DK,No,No,No
33335,1988,DK,DK,DK,DK
33336,1988,Slightly conservative,NA,No,No
33337,1988,DK,No,No,No
33338,1988,Conservative,NA,No,No
33339,1988,Slightly conservative,No,No,No
33340,1988,Slightly conservative,No,No,No
33341,1988,DK,No,No,No
33342,1988,Moderate,No,No,No
33343,1988,Moderate,No,No,No
33344,1988,Moderate,DK,DK,DK
33345,1988,DK,No,No,No
33346,1988,Moderate,No,No,No
33347,1988,DK,No,No,No
33348,1988,Slightly conservative,No,No,No
33349,1988,DK,No,No,No
33350,1988,DK,No,No,No
33351,1988,Conservative,No,No,No
33352,1988,DK,DK,DK,DK
33353,1988,Moderate,DK,DK,DK
33354,1988,Moderate,No,No,No
33355,1988,DK,No,No,No
33356,1988,DK,No,No,No
33357,1988,Conservative,No,No,No
33358,1988,Slightly conservative,No,No,No
33359,1988,Moderate,NA,No,No
33360,1988,Slightly liberal,No,No,No
33361,1988,Slightly conservative,DK,DK,DK
33362,1988,DK,No,No,No
33363,1988,Moderate,No,No,No
33364,1988,DK,No,No,No
33365,1988,Conservative,No,No,No
33366,1988,Slightly liberal,No,No,No
33367,1988,DK,No,No,No
33368,1988,Conservative,No,No,No
33369,1988,Moderate,No,No,No
33370,1988,DK,No,No,No
33371,1988,Moderate,No,No,No
33372,1988,Slightly liberal,No,No,No
33373,1988,Moderate,NA,No,No
33374,1988,Moderate,No,No,No
33375,1988,Moderate,No,Yes,Yes
33376,1988,DK,DK,DK,DK
33377,1988,Liberal,No,No,No
33378,1988,Conservative,No,No,No
33379,1988,DK,No,No,No
33380,1988,Moderate,No,No,No
33381,1988,Moderate,No,No,No
33382,1988,DK,No,No,Yes
33383,1988,Slightly liberal,No,No,No
33384,1988,DK,No,No,No
33385,1988,DK,No,No,No
33386,1988,Moderate,No,No,No
33387,1988,Extremeley conservative,No,No,Yes
33388,1988,Slightly conservative,No,No,No
33389,1988,Moderate,NA,No,Yes
33390,1988,Liberal,No,No,Yes
33391,1988,Liberal,No,No,No
33392,1988,Slightly liberal,No,No,No
33393,1988,Slightly liberal,No,No,No
33394,1988,Extremely liberal,NA,Yes,Yes
33395,1988,Conservative,No,No,No
33396,1988,DK,No,No,No
33397,1988,Slightly liberal,No,No,No
33398,1988,Moderate,DK,DK,DK
33399,1988,Moderate,No,No,No
33400,1988,Moderate,DK,DK,DK
33401,1988,Slightly conservative,No,No,No
33402,1988,DK,No,No,No
33403,1988,Moderate,No,No,No
33404,1988,Liberal,No,No,No
33405,1988,Liberal,No,No,Yes
33406,1988,Moderate,No,No,No
33407,1988,DK,No,No,No
33408,1988,DK,No,No,No
33409,1988,Conservative,No,No,No
33410,1988,Conservative,No,No,No
33411,1988,Slightly liberal,No,No,No
33412,1988,Moderate,No,No,No
33413,1988,Conservative,No,No,No
33414,1988,DK,No,No,Yes
33415,1988,DK,No,No,No
33416,1988,Slightly conservative,No,No,No
33417,1988,DK,No,No,No
33418,1988,Moderate,No,No,No
33419,1988,Slightly liberal,DK,DK,DK
33420,1988,Conservative,No,No,Yes
33421,1988,Moderate,No,No,No
33422,1988,Conservative,No,No,No
33423,1988,Liberal,No,No,No
33424,1988,Slightly conservative,No,No,No
33425,1988,Conservative,No,No,No
33426,1988,DK,No,No,No
33427,1988,DK,No,No,No
33428,1988,DK,DK,DK,DK
33429,1988,Moderate,No,No,No
33430,1988,Conservative,No,No,No
33431,1988,NA,DK,DK,DK
33432,1988,Moderate,No,No,No
33433,1988,Moderate,NA,No,No
33434,1988,DK,No,No,No
33435,1988,Slightly liberal,No,No,No
33436,1988,Slightly conservative,No,No,No
33437,1988,Slightly liberal,No,No,No
33438,1988,DK,NA,No,Yes
33439,1988,Slightly liberal,No,No,No
33440,1988,Slightly liberal,No,No,No
33441,1988,Extremeley conservative,No,No,No
33442,1988,Slightly conservative,No,No,No
33443,1988,Moderate,No,No,No
33444,1988,Conservative,No,No,No
33445,1988,Moderate,DK,DK,DK
33446,1988,DK,No,No,No
33447,1988,DK,DK,DK,DK
33448,1988,Liberal,NA,No,Yes
33449,1988,DK,No,No,No
33450,1988,Conservative,No,No,No
33451,1988,Conservative,No,No,No
33452,1988,Conservative,No,No,No
33453,1988,Slightly liberal,NA,No,No
33454,1988,Slightly conservative,No,No,No
33455,1988,Conservative,NA,No,No
33456,1988,Slightly conservative,No,No,No
33457,1988,Slightly conservative,No,No,No
33458,1988,Slightly liberal,DK,DK,DK
33459,1988,DK,No,No,No
33460,1988,DK,No,No,No
33461,1988,DK,No,No,No
33462,1988,Slightly conservative,NA,No,No
33463,1988,Moderate,No,No,No
33464,1988,DK,DK,DK,DK
33465,1988,Moderate,DK,DK,DK
33466,1988,Slightly conservative,No,No,No
33467,1988,Slightly liberal,No,No,No
33468,1988,Moderate,No,No,No
33469,1988,Slightly liberal,No,No,No
33470,1988,Slightly conservative,No,No,No
33471,1988,DK,No,No,No
33472,1988,DK,No,No,No
33473,1988,Slightly conservative,No,No,No
33474,1988,DK,DK,DK,DK
33475,1988,DK,DK,DK,DK
33476,1988,Conservative,No,No,No
33477,1988,Slightly liberal,No,No,Yes
33478,1988,Extremely liberal,DK,DK,DK
33479,1988,DK,No,No,No
33480,1988,DK,No,No,No
33481,1988,DK,No,No,No
33482,1988,Moderate,No,No,No
33483,1988,Moderate,DK,DK,DK
33484,1988,Moderate,No,No,No
33485,1988,Extremeley conservative,No,No,No
33486,1988,Moderate,No,No,No
33487,1988,Slightly conservative,No,No,No
33488,1988,DK,No,No,No
33489,1988,Moderate,No,No,No
33490,1988,Slightly conservative,No,No,No
33491,1988,Moderate,No,No,No
33492,1988,Conservative,No,No,No
33493,1988,Slightly conservative,NA,Yes,Yes
33494,1988,DK,No,No,No
33495,1988,DK,No,No,No
33496,1988,Moderate,No,No,No
33497,1988,Slightly conservative,No,No,No
33498,1988,Liberal,DK,DK,DK
33499,1988,Slightly conservative,NA,No,Yes
33500,1988,Slightly liberal,No,No,No
33501,1988,Conservative,No,No,No
33502,1988,Slightly liberal,No,No,No
33503,1988,Slightly conservative,No,No,No
33504,1988,Moderate,No,No,No
33505,1988,DK,No,No,No
33506,1988,Conservative,No,No,Yes
33507,1988,Conservative,No,No,No
33508,1988,Moderate,No,No,No
33509,1988,DK,No,No,No
33510,1988,DK,No,No,No
33511,1988,DK,No,No,No
33512,1988,Slightly conservative,No,No,Yes
33513,1988,Moderate,NA,No,Yes
33514,1988,Slightly liberal,No,No,No
33515,1988,Slightly conservative,No,No,No
33516,1988,Moderate,No,No,No
33517,1988,Slightly liberal,No,No,No
33518,1988,Extremeley conservative,No,No,No
33519,1988,DK,No,No,No
33520,1988,Extremeley conservative,DK,DK,DK
33521,1988,DK,No,No,No
33522,1988,Moderate,No,No,No
33523,1988,DK,DK,DK,DK
33524,1988,Moderate,No,No,No
33525,1988,Slightly conservative,No,No,No
33526,1988,DK,No,No,No
33527,1988,Slightly conservative,No,No,No
33528,1988,DK,No,No,No
33529,1988,Moderate,No,No,No
33530,1988,DK,DK,DK,DK
33531,1988,DK,No,No,No
33532,1988,DK,No,No,No
33533,1988,DK,NA,Yes,Yes
33534,1988,DK,No,No,No
33535,1988,Conservative,No,No,No
33536,1988,DK,No,No,No
33537,1988,Extremely liberal,No,No,No
33538,1988,Slightly conservative,No,No,No
33539,1988,DK,No,No,No
33540,1988,Conservative,No,No,Yes
33541,1988,DK,No,No,No
33542,1988,Moderate,No,No,No
33543,1988,Extremely liberal,No,No,No
33544,1988,Moderate,No,No,No
33545,1988,Moderate,No,No,No
33546,1988,Conservative,No,No,No
33547,1988,NA,No,No,No
33548,1988,Liberal,NA,No,No
33549,1988,Conservative,No,No,No
33550,1988,Conservative,No,No,No
33551,1988,Liberal,No,No,No
33552,1988,DK,No,No,No
33553,1988,DK,No,No,No
33554,1988,DK,DK,DK,DK
33555,1988,Moderate,DK,DK,DK
33556,1988,DK,No,No,No
33557,1988,Conservative,DK,DK,DK
33558,1988,DK,DK,DK,DK
33559,1988,Slightly liberal,No,No,No
33560,1988,Moderate,No,No,No
33561,1988,Moderate,No,No,No
33562,1988,Slightly conservative,No,No,No
33563,1988,Moderate,No,No,No
33564,1988,Slightly liberal,No,No,No
33565,1988,Conservative,No,No,No
33566,1988,Moderate,DK,DK,DK
33567,1988,DK,No,No,No
33568,1988,Conservative,No,No,No
33569,1988,DK,No,No,No
33570,1988,Slightly conservative,No,No,No
33571,1988,Moderate,No,No,No
33572,1988,Slightly conservative,No,No,No
33573,1988,Slightly conservative,No,No,No
33574,1988,Slightly conservative,No,No,No
33575,1988,Moderate,No,No,No
33576,1988,Moderate,No,No,No
33577,1988,Moderate,NA,No,No
33578,1988,Liberal,No,No,No
33579,1988,Conservative,No,No,No
33580,1988,Moderate,No,No,No
33581,1988,Conservative,DK,DK,DK
33582,1988,Slightly liberal,No,No,No
33583,1988,DK,DK,DK,DK
33584,1988,Conservative,No,No,No
33585,1988,DK,DK,DK,DK
33586,1988,Conservative,No,No,No
33587,1988,Conservative,No,No,No
33588,1988,DK,DK,DK,DK
33589,1988,Moderate,No,No,No
33590,1988,Slightly liberal,No,No,No
33591,1988,DK,No,No,No
33592,1988,Conservative,No,No,No
33593,1988,DK,No,No,Yes
33594,1988,Moderate,DK,DK,DK
33595,1988,Moderate,DK,DK,DK
33596,1988,Moderate,No,No,No
33597,1988,DK,No,No,No
33598,1988,DK,No,No,No
33599,1988,DK,No,No,No
33600,1988,DK,No,No,No
33601,1988,Liberal,No,No,No
33602,1988,DK,No,No,No
33603,1988,DK,No,No,No
33604,1988,Moderate,No,No,No
33605,1988,Moderate,No,No,No
33606,1988,Liberal,NA,Yes,Yes
33607,1988,Moderate,No,No,No
33608,1988,Slightly liberal,NA,No,Yes
33609,1988,Conservative,No,No,No
33610,1988,Moderate,No,No,No
33611,1988,Slightly conservative,No,No,No
33612,1988,Slightly liberal,No,No,No
33613,1988,DK,No,No,No
33614,1988,DK,DK,DK,DK
33615,1988,Moderate,No,No,No
33616,1988,Moderate,No,No,No
33617,1988,DK,No,No,No
33618,1988,Slightly conservative,No,No,No
33619,1988,Liberal,No,No,No
33620,1988,Moderate,No,No,No
33621,1988,DK,No,No,No
33622,1988,Slightly liberal,No,No,No
33623,1988,Slightly liberal,No,No,No
33624,1988,DK,No,No,No
33625,1988,Slightly liberal,No,No,No
33626,1988,Slightly conservative,No,No,No
33627,1988,Conservative,No,No,No
33628,1988,Slightly conservative,No,No,No
33629,1988,Liberal,DK,DK,DK
33630,1988,DK,DK,DK,DK
33631,1988,DK,No,No,No
33632,1988,Liberal,No,No,No
33633,1988,Moderate,DK,DK,DK
33634,1988,Slightly conservative,No,No,No
33635,1988,Slightly liberal,No,No,No
33636,1988,DK,DK,DK,DK
33637,1988,Liberal,DK,DK,DK
33638,1988,Moderate,No,No,No
33639,1988,Conservative,DK,DK,DK
33640,1988,Conservative,DK,DK,DK
33641,1988,DK,DK,DK,DK
33642,1988,DK,No,No,No
33643,1988,DK,No,No,No
33644,1988,Slightly conservative,No,No,No
33645,1988,Slightly liberal,No,No,No
33646,1988,DK,No,No,No
33647,1988,Slightly liberal,No,No,No
33648,1988,Slightly conservative,No,No,No
33649,1988,Moderate,No,No,No
33650,1988,DK,No,No,No
33651,1988,DK,No,No,No
33652,1988,Slightly liberal,No,No,No
33653,1988,DK,No,No,No
33654,1990,Conservative,No,No,No
33655,1990,Moderate,No,No,No
33656,1990,Moderate,No,No,No
33657,1990,Moderate,No,No,No
33658,1990,DK,No,No,No
33659,1990,DK,No,No,No
33660,1990,DK,No,No,No
33661,1990,Slightly conservative,No,No,No
33662,1990,Moderate,No,No,No
33663,1990,DK,No,No,No
33664,1990,DK,No,No,No
33665,1990,Slightly liberal,No,No,No
33666,1990,DK,No,No,No
33667,1990,Moderate,No,No,No
33668,1990,Moderate,No,No,No
33669,1990,Moderate,No,No,No
33670,1990,Moderate,No,No,No
33671,1990,DK,No,No,No
33672,1990,DK,No,No,No
33673,1990,DK,No,No,No
33674,1990,DK,No,No,No
33675,1990,DK,No,No,No
33676,1990,DK,No,No,No
33677,1990,DK,No,No,No
33678,1990,Moderate,No,No,No
33679,1990,DK,No,No,No
33680,1990,Moderate,No,No,No
33681,1990,Moderate,No,No,No
33682,1990,DK,No,No,No
33683,1990,DK,No,No,No
33684,1990,DK,No,No,No
33685,1990,Liberal,No,No,No
33686,1990,DK,No,No,No
33687,1990,Slightly conservative,NA,No,No
33688,1990,DK,No,No,No
33689,1990,DK,No,No,No
33690,1990,Moderate,No,No,No
33691,1990,Slightly liberal,No,No,No
33692,1990,DK,No,No,No
33693,1990,DK,No,No,No
33694,1990,Slightly conservative,No,No,No
33695,1990,DK,No,No,No
33696,1990,Conservative,No,No,No
33697,1990,DK,No,No,No
33698,1990,Conservative,NA,No,No
33699,1990,Liberal,No,No,No
33700,1990,Slightly conservative,NA,No,No
33701,1990,DK,No,No,No
33702,1990,Moderate,No,No,No
33703,1990,DK,No,No,No
33704,1990,Liberal,No,No,No
33705,1990,Slightly conservative,No,No,No
33706,1990,DK,No,No,No
33707,1990,DK,No,No,No
33708,1990,DK,No,No,No
33709,1990,Slightly conservative,No,No,No
33710,1990,Liberal,No,No,No
33711,1990,Slightly conservative,No,No,No
33712,1990,DK,No,No,No
33713,1990,DK,No,No,No
33714,1990,Moderate,No,No,No
33715,1990,Moderate,No,No,No
33716,1990,DK,No,No,No
33717,1990,Slightly conservative,No,No,No
33718,1990,DK,No,No,No
33719,1990,Slightly liberal,NA,No,No
33720,1990,Moderate,No,No,No
33721,1990,Moderate,No,No,No
33722,1990,Extremeley conservative,No,No,No
33723,1990,Slightly conservative,No,No,No
33724,1990,Moderate,No,No,No
33725,1990,DK,No,No,No
33726,1990,Moderate,No,No,No
33727,1990,Moderate,No,No,No
33728,1990,DK,No,No,No
33729,1990,Moderate,No,No,No
33730,1990,Slightly conservative,No,Yes,No
33731,1990,DK,No,No,No
33732,1990,DK,No,No,No
33733,1990,DK,No,No,No
33734,1990,Slightly liberal,NA,Yes,Yes
33735,1990,Slightly conservative,No,No,No
33736,1990,Extremeley conservative,No,No,No
33737,1990,Slightly liberal,No,No,No
33738,1990,DK,No,No,No
33739,1990,DK,No,No,No
33740,1990,DK,No,No,No
33741,1990,Conservative,No,No,No
33742,1990,Conservative,No,No,No
33743,1990,DK,No,No,No
33744,1990,Extremely liberal,No,Yes,Yes
33745,1990,DK,No,No,No
33746,1990,DK,No,No,No
33747,1990,Liberal,No,No,No
33748,1990,Conservative,No,No,No
33749,1990,Moderate,No,No,No
33750,1990,Liberal,No,No,No
33751,1990,DK,No,No,No
33752,1990,Slightly liberal,No,No,No
33753,1990,DK,No,No,No
33754,1990,DK,No,No,No
33755,1990,DK,No,No,No
33756,1990,Slightly conservative,No,No,No
33757,1990,Conservative,No,No,No
33758,1990,Conservative,No,No,No
33759,1990,DK,No,No,No
33760,1990,Moderate,No,No,No
33761,1990,Slightly liberal,No,No,No
33762,1990,Moderate,No,No,No
33763,1990,Moderate,No,No,No
33764,1990,DK,No,No,No
33765,1990,Moderate,NA,No,No
33766,1990,DK,No,No,No
33767,1990,DK,No,No,No
33768,1990,Slightly liberal,No,No,No
33769,1990,Slightly conservative,No,No,No
33770,1990,Moderate,No,No,No
33771,1990,DK,No,No,No
33772,1990,DK,No,No,No
33773,1990,Moderate,No,No,No
33774,1990,DK,No,No,No
33775,1990,Conservative,No,No,No
33776,1990,Moderate,No,No,No
33777,1990,Slightly conservative,No,No,No
33778,1990,Liberal,No,No,No
33779,1990,DK,No,No,No
33780,1990,Conservative,No,No,No
33781,1990,DK,No,No,No
33782,1990,DK,No,No,No
33783,1990,DK,No,No,No
33784,1990,DK,No,No,No
33785,1990,Moderate,No,No,No
33786,1990,Slightly conservative,No,No,No
33787,1990,DK,No,No,No
33788,1990,Conservative,No,No,No
33789,1990,Slightly conservative,No,No,No
33790,1990,DK,No,No,No
33791,1990,Moderate,No,No,No
33792,1990,DK,No,No,No
33793,1990,Slightly conservative,No,No,No
33794,1990,DK,No,No,No
33795,1990,DK,No,No,No
33796,1990,Moderate,No,No,No
33797,1990,Moderate,No,No,No
33798,1990,Moderate,No,No,No
33799,1990,Moderate,No,No,No
33800,1990,Moderate,No,No,No
33801,1990,Moderate,No,No,No
33802,1990,DK,No,No,No
33803,1990,DK,NA,No,No
33804,1990,DK,No,No,No
33805,1990,Slightly conservative,No,No,No
